Id,SalePrice
1728,164072561.86126179
1729,185092417.3621877
1730,148539449.78959072
1731,175612049.51124665
1732,153003075.3062487
1733,163470812.78876394
1734,167753534.4860759
1735,140210434.3562771
1736,128618896.44261613
1737,282792972.9063339
1738,215395785.54497248
1739,51606738.48187822
1740,68703272.94106373
1741,75687697.1676774
1742,53650887.79937134
1743,67563855.12711227
1744,265012155.9644439
1745,278044488.80679893
1746,172944493.3752798
1747,229546890.75915787
1748,187422977.24222955
1749,172930612.5037697
1750,162058951.4587387
1751,248385001.27921715
1752,128258572.77437517
1753,172930052.0816342
1754,172967922.62408942
1755,297555231.64786226
1756,133834705.79333839
1757,146239728.1021727
1758,170234072.21959624
1759,243312557.56254902
1760,168429521.44735354
1761,189196710.70015594
1762,161559375.96441334
1763,206797934.3538988
1764,175926181.12785175
1765,178364331.16595525
1766,190542189.22613916
1767,265024927.47621527
1768,157729593.63239148
1769,221426998.98097417
1770,166401852.1531676
1771,157531960.5551833
1772,157546007.3548206
1773,187356322.66876283
1774,170781937.57884654
1775,146305235.03527373
1776,235609944.18871716
1777,152660278.44331464
1778,137235028.49887484
1779,171701787.78884625
1780,205791286.85753146
1781,172887792.0054021
1782,98252072.24496673
1783,194586310.82081878
1784,146633339.64788416
1785,184282756.42357594
1786,187613196.97459298
1787,129545263.6843141
1788,96990190.75002071
1789,194556503.72850502
1790,194550390.887089
1791,174250257.10968277
1792,182728406.44678727
1793,207245265.51388508
1794,144198734.8385329
1795,188324915.74081886
1796,162057793.7725524
1797,145162451.04450637
1798,132234880.83073907
1799,129537628.79137863
1800,143981985.83154032
1801,194572628.92994064
1802,145176469.84352848
1803,136255519.80479395
1804,154901690.5843312
1805,142841443.76237392
1806,73190013.02404727
1807,185718957.2874882
1808,282366367.678093
1809,178319395.16514257
1810,115231549.81093943
1811,137223095.3555662
1812,182538699.90691835
1813,107867660.92536664
1814,133215122.29819101
1815,106484516.1331527
1816,153376358.85932073
1817,172906430.32536188
1818,151253625.14276937
1819,64496843.93213861
1820,59064149.91863445
1821,97044769.264238
1822,175076594.62816253
1823,169104689.96752644
1824,118978064.07008985
1825,89108263.22405942
1826,107843105.67941849
1827,110028956.43670085
1828,110065786.00424773
1829,155475011.58075497
1830,145725954.36875305
1831,178865358.5905502
1832,53690292.56832418
1833,123714947.50760137
1834,103792665.92979637
1835,105171493.40158726
1836,92693329.91374695
1837,92693532.90883489
1838,185906218.46307176
1839,76755994.05491322
1840,194605196.9159117
1841,190023940.03424305
1842,176148253.27332205
1843,209468723.32487884
1844,144240205.60802767
1845,277697064.6037214
1846,276098321.6997413
1847,281025983.52014494
1848,162024939.42420322
1849,281947039.6869015
1850,172372012.66075826
1851,168399875.1651693
1852,133898516.19516674
1853,75969376.02520807
1854,194202017.90127304
1855,347329727.82356346
1856,190322668.59838977
1857,476400756.86089975
1858,126261402.8188688
1859,126256940.40223604
1860,126677841.29445478
1861,126057441.88548593
1862,213758953.78538266
1863,143017456.10387787
1864,143685862.70374417
1865,197102779.84053445
1866,194974123.62225422
1867,165343601.61964545
1868,205897520.28109986
1869,121693098.82529981
1870,186047780.12398645
1871,209916256.84110644
1872,209892864.2793663
1873,301182191.569629
1874,175736824.3723485
1875,266023808.03640035
1876,157603386.88980955
1877,193524557.07791165
1878,201244589.02167445
1879,293347937.2456105
1880,125040864.06357262
1881,210264042.50894704
1882,222356466.4944042
1883,157559895.23257083
1884,202752820.6768031
1885,284060988.37455297
1886,230460172.41708735
1887,157613185.5740389
1888,183842582.1768035
1889,199463432.5079595
1890,192443837.36660415
1891,65862993.869023696
1892,115255418.27673
1893,212048650.9555129
1894,196840073.1641044
1895,212067595.88374296
1896,147835861.82629022
1897,113281954.58018458
1898,102581670.40256098
1899,154374647.4753441
1900,128748969.10807422
1901,246644126.91775
1902,264684197.3906655
1903,146683716.1198067
1904,163878033.67619613
1905,240498381.10952795
1906,281310082.2149721
1907,315665968.0261809
1908,30778993.543883704
1909,26368859.52311938
1910,28596535.96408456
1911,245344832.9239002
1912,317459015.3647433
1913,155974752.21511382
1914,183706417.55629277
1915,68959076.68997537
1916,392905335.2876876
1917,182467033.99858248
1918,175609782.11697873
1919,168610838.73697826
1920,199498845.13501874
1921,242352565.16156682
1922,260836219.5612061
1923,177280316.38034943
1924,260016641.08380815
1925,164963899.5693277
1926,227813251.6658127
1927,225599661.85771963
1928,241270886.59995955
1929,138357997.81772003
1930,138676793.9957298
1931,138025433.13604504
1932,187883181.11241853
1933,188403752.94222265
1934,156714267.88065952
1935,146544028.1668809
1936,171759415.8336705
1937,271176856.7793664
1938,254899695.9525339
1939,112693142.4662996
1940,91092224.73955469
1941,201552309.71585304
1942,253641206.14032373
1943,106996730.66032067
1944,244229045.17798215
1945,277807856.0115454
1946,563493666.4384147
1947,146191813.1336678
1948,853610972.3300782
1949,228618230.10273585
1950,195070504.55278254
1951,334830045.4126221
1952,260575591.66656214
1953,235593595.98527986
1954,187406805.13587922
1955,175490798.08227187
1956,225627596.30318978
1957,187385035.99331692
1958,258115738.0198864
1959,162067734.5676399
1960,185426483.00604388
1961,136047379.36784613
1962,29809054.498836584
1963,33613526.97824757
1964,29816938.111783355
1965,41167418.72058939
1966,45155605.18338731
1967,229060182.13583285
1968,246971618.60669082
1969,260051076.98627284
1970,242000575.73468733
1971,226165469.54697508
1972,219110294.35393098
1973,160331074.8120486
1974,190604705.88427278
1975,229420688.76241478
1976,195492929.02532724
1977,304901301.4397844
1978,296776586.79295343
1979,182206377.48188326
1980,221774824.31606838
1981,148279803.7874523
1982,112245055.35010232
1983,112233960.74312511
1984,43722807.307905205
1985,70731324.34731434
1986,70728676.56034146
1987,66535695.04031444
1988,162535035.6178188
1989,144224884.1856741
1990,151211933.5881157
1991,131414318.76816493
1992,148035224.28908628
1993,139509767.44178662
1994,224629751.3988685
1995,151082316.82765862
1996,174066256.87058076
1997,198279081.9168016
1998,210486056.5349634
1999,198114850.38589683
2000,215077945.20997784
2001,180414653.81364664
2002,238970642.70835128
2003,176615738.46827877
2004,169891405.1422645
2005,180836124.39918402
2006,155597014.79084063
2007,191495561.62145662
2008,135014616.7587264
2009,182165193.67270285
2010,230287170.1313841
2011,235635763.80442074
2012,166781146.4300376
2013,152203558.91989043
2014,152704210.43673775
2015,262622425.5207886
2016,152171873.34150347
2017,149187902.57209906
2018,163860925.93060157
2019,145809830.470091
2020,152092830.5578081
2021,114336634.8361158
2022,351924162.6099428
2023,193847395.01057106
2024,165880362.85184532
2025,198765761.80760214
2026,61550144.87186708
2027,56930036.32144869
2028,56929801.38442727
2029,40683020.53888414
2030,85611703.46246858
2031,81505544.67115164
2032,78730941.9422765
2033,73754366.79459892
2034,38507696.01521653
2035,191858116.9833067
2036,47299006.94629343
2037,47299524.48696259
2038,70945490.55374393
2039,199378866.92279437
2040,443497924.9209303
2041,293643511.66245174
2042,135014929.17679825
2043,200097879.93314812
2044,199149419.65007752
2045,277485521.9419105
2046,175611720.08649966
2047,158703090.2484004
2048,146262623.5454076
2049,199490323.20128754
2050,240750281.49506575
2051,140118706.77192336
2052,178340127.95130637
2053,204191982.84716904
2054,87630918.70215693
2055,172920811.96012473
2056,172911605.09551752
2057,136456581.40964428
2058,264537165.1232183
2059,159473780.4828522
2060,177293487.3832461
2061,237978132.08948475
2062,187790023.97950527
2063,208215307.29462558
2064,168800636.2810087
2065,230233128.20742968
2066,256944529.41947937
2067,159145033.17962247
2068,224136228.43037933
2069,182315411.2716261
2070,135060062.2551482
2071,97002098.82855138
2072,195240529.49419054
2073,183378818.6216122
2074,204616804.9295905
2075,233030202.41863152
2076,129543141.55511934
2077,143993336.99027252
2078,143976208.07690108
2079,145155840.98126957
2080,114914119.4003338
2081,129518162.09448992
2082,153253672.34079438
2083,129554476.35959105
2084,129512571.46541138
2085,136572840.5270898
2086,177191546.21770337
2087,165386014.62290433
2088,86178060.32594511
2089,86164098.96707663
2090,107866831.75880398
2091,205862141.93933728
2092,137317717.32932922
2093,131522996.48985654
2094,97021610.05133505
2095,194574130.67827305
2096,121510819.87779745
2097,106276108.78130966
2098,162063449.39822435
2099,131515161.56940241
2100,219940001.89815673
2101,164618431.73535272
2102,96130963.5729297
2103,164631390.857427
2104,172916495.4064345
2105,107866336.70027928
2106,204308534.97637388
2107,194625898.51080233
2108,175621209.17509663
2109,153317763.40099868
2110,127947504.84207848
2111,133629047.88396543
2112,126133428.78100431
2113,89797742.91438928
2114,105509543.58872494
2115,107886265.2253103
2116,107864240.52142651
2117,107880774.35068294
2118,107881293.74418794
2119,89794583.49639526
2120,99190167.71415876
2121,106765602.32643943
2122,112193804.85583773
2123,110021017.55340792
2124,112238228.66533838
2125,110046807.63352562
2126,164680310.96984887
2127,145716819.36883593
2128,78017045.52112933
2129,113115966.06002948
2130,184932754.38878796
2131,123751076.79679683
2132,185917785.87896633
2133,129539907.8362846
2134,126057454.26285467
2135,185899077.97315872
2136,185865286.6353461
2137,170874853.95494354
2138,202442208.18663633
2139,234590179.2771905
2140,184910380.26519647
2141,138638472.00762728
2142,179765529.6919
2143,133172888.08601277
2144,232491421.8403562
2145,166374194.00138888
2146,255581757.13723415
2147,189763167.32738823
2148,150810054.1630054
2149,183740385.48795992
2150,365714795.55388033
2151,93225458.75647704
2152,352668164.309247
2153,172445777.88613722
2154,168361418.87024993
2155,168571454.9786688
2156,176092386.07019743
2157,179080354.9803285
2158,255540185.25676358
2159,189959589.032783
2160,191282368.25321415
2161,168373567.71320182
2162,212394021.86535427
2163,212360131.73754925
2164,206460119.9366506
2165,207290073.41522968
2166,175621255.03641662
2167,156615182.16306642
2168,236926962.75977042
2169,162054710.85106072
2170,219772601.89607015
2171,220794186.36585817
2172,165963800.44241402
2173,258415207.55331483
2174,187419899.21340194
2175,175162291.64747876
2176,268009609.11296752
2177,196544048.87509763
2178,210709275.69419536
2179,79432733.34480055
2180,182486050.65310228
2181,175642121.03382173
2182,199296697.97371355
2183,173418096.1080963
2184,176968782.38707012
2185,218094033.8964728
2186,116913662.75692146
2187,173608471.58107623
2188,129558483.74056885
2189,848774988.472993
2190,108056770.54677375
2191,123105027.74276136
2192,124637568.40931281
2193,219489496.2326261
2194,144886320.3973067
2195,171429775.8234688
2196,138402017.39775744
2197,92366554.76885076
2198,131193580.63862385
2199,140521353.44460976
2200,161538857.3348635
2201,280644868.905701
2202,136975346.76111782
2203,173805910.54864505
2204,210862086.9635832
2205,166767758.5424174
2206,140413939.64394635
2207,174211210.92156008
2208,223413384.06056312
2209,470533278.6305689
2210,33413400.736830138
2211,125939382.91016166
2212,107855033.0768447
2213,146775715.12194255
2214,107875342.05495377
2215,133002113.69189607
2216,162069401.39595696
2217,262901743.6809988
2218,94853055.77161089
2219,92496138.14348112
2220,162027698.44141772
2221,68958719.12446839
2222,68381919.72972043
2223,428256503.34406006
2224,199175794.29144236
2225,184831723.8227574
2226,180000240.39315107
2227,73303854.30960456
2228,208446520.9573585
2229,231700291.66129407
2230,176564199.5571679
2231,216627983.41735294
2232,232391091.42414942
2233,329465127.18167365
2234,201903869.7041532
2235,142512021.82746643
2236,206368257.07335725
2237,206363990.08542663
2238,161061746.3666036
2239,167082600.93362135
2240,80776572.1686854
2241,254894276.14064035
2242,75764749.68847853
2243,47595183.860870585
2244,35102176.89011875
2245,28282944.522588115
2246,324262901.82777274
2247,26139485.66267338
2248,116699396.74698323
2249,118682352.55989517
2250,223387558.1955454
2251,1021948796.1885883
2252,192217091.27181518
2253,159773218.5830515
2254,182822486.43339765
2255,155562206.6397727
2256,141762473.93576983
2257,135014669.38774678
2258,172125910.6521877
2259,137807717.98575878
2260,327559752.57358396
2261,85136044.52640224
2262,91962873.07919852
2263,222307578.1838617
2264,938526108.2063527
2265,750995610.110114
2266,144682048.8141256
2267,253986616.89324027
2268,250173453.10664606
2269,197495703.61446723
2270,217913557.59530774
2271,221717571.5366686
2272,204385988.1105093
2273,213566529.610729
2274,187399350.04597616
2275,234376791.41265076
2276,161922821.82807982
2277,144045687.751871
2278,170355340.28192383
2279,142526818.5506647
2280,310145816.81032676
2281,73796381.79788089
2282,197185182.5219266
2283,39297445.22116631
2284,36636441.30458343
2285,41076228.99404195
2286,128642718.90137058
2287,224830111.45464477
2288,213171391.26447484
2289,258515994.23622367
2290,246034578.112707
2291,242386115.4870976
2292,278381061.54002494
2293,250556733.4438855
2294,246256350.95756054
2295,309783826.8259104
2296,300478319.11413884
2297,174977456.99193025
2298,245520599.79647213
2299,235694351.51900196
2300,257494966.7988008
2301,226611514.3068217
2302,178869580.15916508
2303,166720924.7738264
2304,193417048.13301656
2305,69983514.4450577
2306,70019651.13995144
2307,113128736.08970298
2308,82437850.1021595
2309,141185083.48218542
2310,112232159.34213494
2311,58088338.812182575
2312,285120034.80456436
2313,184437212.5983536
2314,238031526.80586234
2315,159514088.73416975
2316,175292930.66005513
2317,220193983.9334351
2318,148157683.02352664
2319,138845059.31089175
2320,138549178.00749674
2321,64968871.17241037
2322,66542325.24658645
2323,292496739.1485988
2324,199758102.53617826
2325,197078365.69371828
2326,215383838.13815185
2327,141786500.6939673
2328,157421166.70516545
2329,170908987.71993098
2330,173835948.3684306
2331,219820838.896593
2332,190324936.8265818
2333,198345807.34639826
2334,194483058.35457614
2335,212048643.82859394
2336,162955680.8450552
2337,178521443.21613282
2338,213264393.13971114
2339,191238985.1465438
2340,221637675.07266358
2341,179536813.6002181
2342,159359405.65446365
2343,148596258.30782756
2344,173063041.83495542
2345,158118346.02035403
2346,155588973.42434174
2347,162087586.6815402
2348,155615288.94056508
2349,187591835.16863936
2350,220270691.79288203
2351,188127849.84540462
2352,213151450.6421603
2353,191511300.13048485
2354,134962671.59034377
2355,134961702.7786722
2356,224403491.96439838
2357,133940612.8539663
2358,209304830.46677712
2359,144203204.12150082
2360,113031278.81891926
2361,134539285.8476008
2362,352236561.8176116
2363,193709956.99757168
2364,229155808.67967618
2365,78629713.35514322
2366,63142241.866944164
2367,67871090.51228464
2368,64646777.00339498
2369,95787154.14438944
2370,40686844.22844619
2371,37712860.89226029
2372,131753700.62842147
2373,144274903.5305582
2374,151572091.29779902
2375,170542173.43468404
2376,216355745.93106273
2377,320751335.7234291
2378,210859236.1319798
2379,144065545.90889305
2380,157065809.0219983
2381,210876052.8379113
2382,204739131.59048268
2383,171998526.17497036
2384,189780630.02567407
2385,193490020.76362798
2386,194572914.7566975
2387,144889754.72706267
2388,196385927.78733447
2389,134072361.76095036
2390,258866913.3840936
2391,148384080.45756724
2392,156265995.43316957
2393,158470725.56018633
2394,165669265.07298496
2395,158501908.37070987
2396,205101562.25425023
2397,396998429.3313349
2398,219370321.93114144
2399,89759696.85786068
2400,62667228.27014401
2401,92961389.95689003
2402,172920884.15763682
2403,156062881.95308298
2404,181038166.68384373
2405,172931908.01365584
2406,157723554.8953443
2407,123409398.12015413
2408,148541242.39118105
2409,163856268.33579758
2410,175402787.29871848
2411,175959522.9254387
2412,219842885.23202112
2413,181018545.47323632
2414,208238178.24297896
2415,145404316.60604236
2416,197285530.31107426
2417,142932124.15779755
2418,153755879.46920428
2419,128652962.50052223
2420,151213995.10013604
2421,171633653.5498273
2422,284590318.41165847
2423,255819617.26609868
2424,218081813.59713724
2425,384026161.4095561
2426,185283821.16543183
2427,194559597.4099121
2428,181784190.59628546
2429,156609134.5409383
2430,149401715.353817
2431,129530811.36033233
2432,134955939.0960682
2433,131631308.72887465
2434,142242205.73552302
2435,144009273.66405913
2436,125913322.7042403
2437,118701886.02464518
2438,121578169.66152771
2439,125526400.15396982
2440,107866772.77341276
2441,80408038.09181726
2442,56432333.78207013
2443,129553151.58185202
2444,162065940.8866169
2445,106495174.93708557
2446,173610311.04487026
2447,186241450.6031467
2448,177673089.72920787
2449,82048256.39965785
2450,151201369.09372368
2451,64509415.203413464
2452,243407529.81580526
2453,155279989.45382226
2454,212648376.43669465
2455,123332660.3744384
2456,156185641.20722523
2457,110130078.84762712
2458,107851936.65244518
2459,110023685.66351736
2460,112229966.63728695
2461,112208878.77154082
2462,112214853.10982311
2463,110050598.60074608
2464,139604652.686963
2465,159358737.7171001
2466,153923007.84766325
2467,102464876.77636321
2468,102085604.25486664
2469,102084014.09277476
2470,237983916.9873821
2471,176221588.43529192
2472,185945782.53713235
2473,77679932.96672416
2474,185912217.56365052
2475,232374916.4718224
2476,80458007.66163653
2477,202410662.94159555
2478,202467089.1710361
2479,257783132.45328894
2480,255068995.59955797
2481,210414690.69682306
2482,151661290.80818784
2483,155978677.13618276
2484,151202259.61528146
2485,147061562.6433229
2486,255554758.7738624
2487,302664030.07161736
2488,125227034.72796553
2489,204986031.884444
2490,248240012.13066074
2491,162045791.71853966
2492,199602116.35286903
2493,316367146.84626245
2494,409429095.54618514
2495,321151235.4409444
2496,228451963.27019376
2497,189381181.53360125
2498,97000791.69436535
2499,207475568.23845166
2500,69344927.92078432
2501,167134183.3117142
2502,199998952.19561937
2503,135861729.18864146
2504,431564452.1227098
2505,167854642.88363576
2506,165358698.74460292
2507,188913232.94751638
2508,184452766.73420978
2509,211806085.8127052
2510,157781216.74849758
2511,130338059.23955435
2512,167815267.80324325
2513,160025269.59790072
2514,362036603.2305715
2515,256306548.34924912
2516,180534052.99890405
2517,151741667.97612235
2518,298655966.06919295
2519,194992589.04146013
2520,222671209.57412517
2521,171906847.4144733
2522,158982341.99382803
2523,212629130.89166713
2524,155921751.43343458
2525,175066424.47121522
2526,161728740.23735058
2527,293916256.00161827
2528,174241254.15495622
2529,129546556.6939389
2530,129538189.04901111
2531,204666689.75549194
2532,157588948.48973045
2533,146901797.2955486
2534,214994510.46517995
2535,229486532.0690369
2536,275856327.8113823
2537,310741382.9756041
2538,146647078.03542238
2539,157928309.9805451
2540,150059080.43014708
2541,150051141.76234728
2542,162891998.8908667
2543,176954220.6830653
2544,149553111.3220655
2545,293727643.8486041
2546,148343088.6566699
2547,113038018.52039091
2548,172120696.5573329
2549,126372238.16325082
2550,709529271.4835918
2551,65861288.745571405
2552,115101680.44495499
2553,123772406.94514564
2554,157356667.6233112
2555,180884414.29815438
2556,147089903.73342773
2557,147098938.15705085
2558,196240324.10346237
2559,129963323.8916652
2560,122738259.87749113
2561,71749242.22683749
2562,120887708.50300522
2563,128738880.57745758
2564,130136980.21191618
2565,236321138.35284445
2566,140579040.19556773
2567,111842126.11188196
2568,459905858.19180554
2569,389341653.42495763
2570,31659863.60159445
2571,322344085.369303
2572,70072598.81333275
2573,373347172.96450233
2574,325503496.9392222
2575,125928441.30628262
2576,131142229.76020947
2577,163167469.67679784
2578,65797846.81321446
2579,199381425.7306688
2580,148492896.903336
2581,118072521.66806303
2582,108953392.93611741
2583,100126260.08342971
2584,218997419.8043657
2585,180176481.90717688
2586,231921853.48270836
2587,178875241.2435715
2588,157524829.9826365
2589,151419137.8798993
2590,72759462.31371589
2591,360095480.78169876
2592,150694166.87290564
2593,149435460.69354278
2594,186133923.35520485
2595,120877849.37241226
2596,203807737.0470186
2597,140009765.15458718
2598,212734369.68440378
2599,227801062.17783982
2600,785308364.9071336
2601,120706692.0164655
2602,26592452.681716707
2603,27125890.969574835
2604,26437553.133591026
2605,33573214.969471045
2606,164407852.958084
2607,287816535.0849639
2608,613436927.3818742
2609,149205228.60760888
2610,120901311.9743439
2611,499817944.9106895
2612,198215090.94588998
2613,209473220.43082502
2614,188174959.19934538
2615,198715875.9322334
2616,189787210.31248224
2617,212067589.6228132
2618,710983959.8472613
2619,211384167.0283575
2620,148343775.04998758
2621,235096469.6703287
2622,176253206.85620984
2623,236682416.39880094
2624,248012872.52619627
2625,236338373.4073561
2626,145403623.7822415
2627,66346686.753553264
2628,289089888.89935875
2629,325910938.2541808
2630,221651253.70932773
2631,289603599.10614055
2632,287238487.7433576
2633,146720756.0697957
2634,329493872.2704374
2635,188527207.34295875
2636,189751960.5019831
2637,178838821.75555563
2638,171389887.03427014
2639,189753002.94095004
2640,180144830.30057937
2641,129529047.91615793
2642,157981563.73553935
2643,49317562.235634655
2644,38494854.026131086
2645,33598623.447919585
2646,29805486.09696735
2647,29817453.130486403
2648,72525892.70302635
2649,135230295.22420558
2650,40651327.64687506
2651,38842591.14010755
2652,295637688.1102452
2653,291536533.5351631
2654,220441156.66749024
2655,266610937.95104823
2656,252036787.5875462
2657,179169024.78458545
2658,231996378.95282564
2659,192369277.2959971
2660,209922244.12374818
2661,248118868.4773183
2662,267453056.77223215
2663,238307491.55949515
2664,106317939.19388829
2665,139413052.47307342
2666,114670288.0739426
2667,184444998.10835665
2668,184444760.44507033
2669,210140129.52689
2670,209685596.6758374
2671,163420265.3864521
2672,55283992.81439832
2673,52590380.02533239
2674,55026789.80768253
2675,53868499.369033165
2676,165192002.49963117
2677,155942073.4678302
2678,218225237.3185523
2679,174077924.73842695
2680,172003059.4029903
2681,166406414.7030693
2682,180583908.24266
2683,311167271.17286354
2684,184504605.60546747
2685,226958386.3370929
2686,224401840.42135012
2687,274477093.5206699
2688,197083684.22930738
2689,155589972.93612108
2690,237390876.50426486
2691,146290297.30055973
2692,139166868.2533805
2693,198659296.92330146
2694,235621046.46205267
2695,140432258.26134545
2696,137385397.4255858
2697,149529742.38085374
2698,168814804.9369203
2699,129112749.74554722
2700,129094319.09571329
2701,162416337.72312132
2702,163874067.7326359
2703,160762358.39453337
2704,166419816.51141754
2705,167595268.70001727
2706,152092621.43783626
2707,155533767.11999583
2708,235231578.70522973
2709,144339162.63366088
2710,158232441.41170236
2711,258349050.770976
2712,198790472.84909528
2713,65030527.94472646
2714,45426483.84553514
2715,53637541.52849632
2716,79799082.99779977
2717,149690281.02045634
2718,129223941.32414785
2719,236310438.6159569
2720,182720945.0638524
2721,172910118.4625234
2722,155607698.30761132
2723,168581863.57280836
2724,151201151.62886792
2725,175767455.29371235
2726,172886768.14298818
2727,158462604.02829912
2728,186819812.68238062
2729,168392045.20889074
2730,194576185.90599805
2731,153919885.3352027
2732,175145678.25764474
2733,172942417.52122664
2734,195655586.3290989
